Tweet;Tradução;Sentimento;Favoritos;Retweets;Data;Location;
   http  So It Turns Out Gwyneth Paltrow And Chris Martin's Kids Have Pret... http ;http So It Turns Out Gwyneth Paltrow And Chris Martin's Kids Have Black... http;2;0;0;26/10/2016;;
RT : Hoje é dia de  \o/ http ;RT : Today is the day \o/ http;2;0;2;27/10/2016;Belem - PA - Brazil;
Trecho exclusivo do musical do  que vai rolar hoje? TEMOS!! Tô surtando desde já com a música escolhida:… http ;Exclusive extract of music that will roll today? We HAVE!! I'm surtando since already with the selected song:... http;2;36;10;27/10/2016;;
RT : "oi sou amiga da cobra" ;RT : "hi I am a friend of the snake";2;0;2;27/10/2016;;
Amanha é o musical do  ????  ó;Tomorrow is the musical ? can?? o;2;0;0;26/10/2016;Campinas, São Paulo;
RT : Ela é boa mas  é Joelma mô bem!!! Inconfundível!  http ;RT : It is good but it is Joelma mô well!!! Unmistakable! http;1;0;138;27/10/2016;;
   http  Can We Guess Your Real Age And How Old You Should Be? http ;http Can We Guess Your Real Age And How Old You Should Be? http;1;0;0;26/10/2016;;
   http  How Garbage Are Your Spider-Man Opinions? http ;http How Garbage Are Your Spider-Man Opinions? http;2;0;0;25/10/2016;;
   http  Val Returned To "Bake Off" And Said That She Is Going To Ayia Nap... http ;http Val Returned To "Bake Off" And Said That She Is Going To Ayia Nap... http;2;0;0;27/10/2016;;
ISSO É TOMBAMENTO,  NÃO A BUNDA DA ANITTA NÉ ???? http ;THIS IS TIPPING, NOT THE BUTT OF the ANITTA RIGHT for sorting me out??? http;1;2;3;26/10/2016;;
  canta muito;sings very;2;0;0;25/10/2016;salvador;
RT : .  se emociona,  fica chocado e mais! Veja o que vai rolar no  de hoje: https /…;RT : . if moved, shocked and more! See what you are going to roll in today: https /...;3;0;24;27/10/2016;eu e tu, tu e eu. mab ?;
RT : Co-me-ça, co-me-ça, co-me-ça!!! ? http ;RT : Co-me-t, co-me-t, co-I-t!!! ? http;2;0;14;27/10/2016;São João de Meriti, Brasil;
RT : Bora turma!! Dá o play pq hoje é quinta!! The Voice Brasil!!! ????  ó   …;RT : Bora class!! Gives the play coz today is Thursday!! The Voice Brasil!!! ? for sorting me out?? o ...;3;0;53;27/10/2016;Salvador;
      o unico tecnico ali e o lulu santos epico anos 80;the unico tecnico ali and lulu santos epic poet the 80's;1;0;0;27/10/2016;Jacarepaguá, Rio de Janeiro;
RT : 1 http ;RT : 1 http;2;0;1;27/10/2016;;
RT : Não sei se gostei ;RT : I don't know if I liked;2;0;1;27/10/2016;;
   http  16 Unbelievably Rude Texts From Your Bladder http ;http 16 Unbelievably Rude Texts From Your Bladder http;2;0;0;26/10/2016;;
RT : Coisa mais fofa ver a Anna Akisue falando da sensação de ser elogiada pelo ! ? Olha aí: http ;RT : the cutest Thing to see the Anna Akisue talking about the feeling of being praised for ! ? Look there: http;1;0;5;26/10/2016;;
Bem 8, mas pensa num 8 grande. http ;Well 8, but do you think a 8 large. http;2;0;0;27/10/2016;Caxias do Sul-RS;
RT : Lumi entrou no time da  e tá doido pra fazer aquela mistura MARA da música nigeriana com a brasileira: ht…;RT : Lumi has entered the time of and it's crazy to make that mix MARA music nigerian with the brazilian: ht...;2;0;15;25/10/2016;salvador;
Hoje tem ;Today has;2;0;0;27/10/2016;;
É hooooje http ;Is hooooje http;2;0;0;27/10/2016;Rio de Janeiro, Brasil;
  esperando chegar a noite pra ver   no ;hoping to reach the night to see in the;2;0;0;27/10/2016;;
RT : Tô chorando porque descobri que a  me segue nas redes sociais ?? melhor técnica!!  …;RT : I'm crying because I found out that the follow me on the social networks ?? best technique!! ...;2;0;26;26/10/2016;021 ;
   http  The Best Reactions To "The Great British Bake Off" 2016 Final http ;http The Best Reactions To "The Great British Bake Off" 2016 the End http;2;0;0;26/10/2016;;
Hoje Tem O Melhor Programa Da Vida ? né Dona    ;Today it Has The Best Program Of Life can ne Dona;1;0;0;27/10/2016;Balneário Camboriú, Brasil;
RT : Hoje tem ! Quem tá animado tuíta comigo Ajayô!!!   http ;RT : Today has ! Who's excited tuíta me Ajayô!!! http;2;0;34;27/10/2016;;
RT : Hoje tem ! Quem tá animado tuíta comigo Ajayô!!!   http ;RT : Today has ! Who's excited tuíta me Ajayô!!! http;2;0;34;27/10/2016;Salvador;
RT : Co-me-ça, co-me-ça, co-me-ça!!! ? http ;RT : Co-me-t, co-me-t, co-I-t!!! ? http;2;0;14;27/10/2016;;
       ESTÁ BEM;IT IS WELL;2;0;0;27/10/2016;;
RT : E aí? Numa escala 'técnicos do ' como vocês estão hoje? http ;RT : AND then? On a scale of 'technical' how are you today? http;2;0;51;27/10/2016;Guararapes;
Sinceramente, apos a clasificação dessa Criatura, mais eu enxergo a distância entre os candidatos do… http ;Honestly, after the classification of this Creature, the more I I look at the distance between the candidates of the... http;3;0;0;27/10/2016;Recife, Brazil;
   http  We Can Tell You What Kind Of Adult You Are With These Five Questi... http ;http We Can Tell You What Kind Of Adult You Are With These Five Questi... http;2;0;0;27/10/2016;;
      hoje 3 e 6 kk;today 3 and 6 kk;2;0;0;27/10/2016;Cariacica, Brasil;
RT : E aí? Numa escala 'técnicos do ' como vocês estão hoje? http ;RT : AND then? On a scale of 'technical' how are you today? http;2;0;51;27/10/2016;brasil;
Nigeriano do  revela que adiou planos para entrar no reality http  http ;Nigerian reveals that it has postponed plans to enter the reality tv http http;2;4;1;27/10/2016;Porto Alegre/RS;
   http  28 Very Good Dogs Who Stole The Show At The Halloween Dog Parade http ;http 28 Very Good Dogs Who Stole The Show At The Halloween Dog Parade http;2;0;0;26/10/2016;;
RT : Quer ouvir o que deixou a  assim? Tem playlist com todas as versões do  aqui ó ? https /t.c…;RT : Want to hear the left as well? Has a playlist with all the versions of here o ? https /t. c...;1;0;30;25/10/2016;Belém, Brasil;
O menino do Grammy. Gosto dele e ainda vai cantar um hino. ;The boy's Grammy. I like him and will even sing a hymn.;2;0;0;26/10/2016;Espírito Santo;
RT : Já teve alguém indo p time de Teló? ;RT : Ever had someone going p team Teló?;2;0;1;27/10/2016;;
RT : não queria dizer nada, mas acho que vocês deveriam ver o The Voice hoje ??   ;RT : not wanted to say anything, but I think that you should see the The Voice today ??;2;0;8;27/10/2016;does matter?;
Ajayô!!!  ;Ajayô!!!;2;1;1;27/10/2016;RN;
RT : Hoje tem ! Quem tá animado tuíta comigo Ajayô!!!   http ;RT : Today has ! Who's excited tuíta me Ajayô!!! http;2;0;34;27/10/2016;;
Hoje tem ??;Today has ??;2;0;0;27/10/2016;Três Cachoeiras, Brasil;
Hoje tem  hoje tem o Lumi Nigeriano;Today has today has the Lumi Nigerian;2;0;0;27/10/2016;;
RT : Segura na minha mão que hoje é dia de  e eu tô MUITO ansioso!!! ? Olha só o que vai rolar: http ;RT : Safe in my hand that today is the day and I'm VERY anxious!!! Can just look at what will roll: http;3;0;38;27/10/2016;;
   http  People Complained That This Ad For Lamb Is Racist Toward White Pe... http ;http People Complained That This Ad Is the Lamb " Is Racist Toward White Pe... http;2;0;0;26/10/2016;;
RT : E aí?  ;RT : AND then?;2;0;71;27/10/2016;Guarulhos, Brasil;
RT : Sensualidade em ritmo latino! Aprenda a coreografia de "Corazón" com a técnica : http ;RT : Sensuality rhythm Latin! Learn the choreography of "Corazón" with the technique : http;2;0;98;26/10/2016;Fortaleza;
   http  17 "Bake Off" Puns That Will Make Us Miss Mel And Sue http ;http 17 "Bake Off" Puns That Will Make Us Miss Mel And Sue http;1;0;0;27/10/2016;;
Amanhã tem !;Tomorrow has !;2;0;2;26/10/2016;Sergipe;
RT : OLHA ESSE MAXILAR ESSA COVINHA ESSE ROSTO  http ;RT : LOOK at THAT JAW, THAT DIMPLE THIS FACE http;2;0;790;25/10/2016;no é de sua conta ;
RT : AMANHÃ É SEXTA  http ;RT : TOMORROW IS FRIDAY http;2;0;231;27/10/2016;São Lourenço do Sul, Brasil;
  UM LUGAR NOS ESPERA... ;A PLACE AWAITS US...;2;1;1;26/10/2016;Snap:maariiroochaa;
   http  19 McDonald's Happy Meal Toys From The '00s That'll Give You Nost... http ;http 19 Mcdonald's Happy Meal Toys From The '00s That'll Give You Nost... http;2;0;0;27/10/2016;;
Hoje tem  que vc respeita;Today has that vc respects;2;1;0;27/10/2016;Ipiabas ;
RT : Hora de saber quem tá no topo dos vídeos mais vistos no ! ? Olha aí: http  http ;RT : Time to know who's at the top of the most viewed videos in the ! ? Look there: http http;3;0;13;27/10/2016;Balneário Camboriú, Brasil;
RT : Quem é a principal técnica do programa? VEM PRO COLO DA CLAUDINHA   http ;RT : Who is the main technique of the program? COMES PRO the LAP OF CLAUDINHA http;2;0;26;27/10/2016;Balneário Camboriú, Brasil;
Cammie acabou de postar essa foto no instagram. http    … http ;Cammie has just posted this photo on instagram. http ... http;2;3;2;27/10/2016;Donuts Land;
RT : Bora turma!! Dá o play pq hoje é quinta!! The Voice Brasil!!! ????  ó   …;RT : Bora class!! Gives the play coz today is Thursday!! The Voice Brasil!!! ? for sorting me out?? o ...;3;0;53;27/10/2016;;
RT : Co-me-ça, co-me-ça, co-me-ça!!! ? http ;RT : Co-me-t, co-me-t, co-I-t!!! ? http;2;0;14;27/10/2016;São Paulo - Brasil;
RT : Bora turma!! Dá o play pq hoje é quinta!! The Voice Brasil!!! ????  ó   …;RT : Bora class!! Gives the play coz today is Thursday!! The Voice Brasil!!! ? for sorting me out?? o ...;3;0;53;27/10/2016;Maceió, Brasil;
RT : Mais um dia de audições e o   cada vez mais forte! Goxxxtei    http ;RT : one More day of auditions and the increasingly strong! Goxxxtei http;3;0;5;27/10/2016;;
RT : ?? Muito amor envolvido! Vem ver o  cantando a música que fez quando a filha nasceu. ? http ;RT : ?? a Lot of love involved! Come to see the singing the music that he made when his daughter was born. for sorting me out http;1;0;17;26/10/2016;Belo Horizonte, Brasil;
   Ela canta bem;She sings well;3;0;0;25/10/2016;salvador;
   http  14 Mesmerizing GIFs Of Mel Gibson's Bushy Beard http ;http 14 Mesmerizing GIFs Of Honey Gibson's Bushy Beard http;2;0;0;26/10/2016;;
RT : Brena Gonçalves dedica a participação no  a alguém muito especial! ? Olha que amor: http ;RT : Brena Gonçalves dedicates to the participation in the someone very special! ? Looks that you love: http;2;0;1;25/10/2016;salvador;
   http  18 Things That Will Make You Wish You Were Back In Texas http ;http 18 Things That Will Make You Wish You Were Back In Texas http;2;0;0;27/10/2016;;
RT : Vamos exxxxxpor essa foto de amor na internet! ? Use e abuse da hashtag ! ?  http ;RT : Let's exxxxxpor this photo of love in the internet! ? Use and abuse the hashtag ! ? http;3;0;57;27/10/2016;Guarulhos, Brasil;
RT : ?? Muito amor envolvido! Vem ver o  cantando a música que fez quando a filha nasceu. ? http ;RT : ?? a Lot of love involved! Come to see the singing the music that he made when his daughter was born. for sorting me out http;1;0;17;26/10/2016;Taquaritinga-SP;
Eu acho que se a Globo colocasse  às quintas depois de  pra ter uma média razoável de 14-15 pontos;I think that if the Globe put on Thursdays after to have a reasonable average of 14-15 points;2;1;1;25/10/2016;luislandia;
  shoe de bola!!;shoe ball!!;2;0;0;27/10/2016;;
   http  People Are Really Pissed That A "Friends" Cafe Is Charging $1,000... http ;http People Are Really Pissed That The "Friends" Cafe Is Charging $1,000... http;1;0;0;27/10/2016;;
RT : Pare o que está fazendo e assista essa "audição" da   http ;RT : Stop what you're doing and watch this "hearing" of the http;2;0;223;27/10/2016;Natal/RN;
RT : ?? Muito amor envolvido! Vem ver o  cantando a música que fez quando a filha nasceu. ? http ;RT : ?? a Lot of love involved! Come to see the singing the music that he made when his daughter was born. for sorting me out http;1;0;17;26/10/2016;Osasco SP;
RT : Trecho exclusivo do musical do  que vai rolar hoje? TEMOS!! Tô surtando desde já com a música escolhida: htt…;RT : exclusive extract of music that will roll today? We HAVE!! I'm surtando since already with the selected song: htt...;2;0;10;27/10/2016;Belo Horizonte, Brasil;
   http  Is This A Picture Of Tom Hanks Or Bill Murray? http ;http Is This A Picture Of Tom Hanks Or Bill Murray? http;2;0;0;27/10/2016;;
      6, quero logo as batalhas!;6, I want just the battles!;1;0;0;27/10/2016;Campina Grande, Paraíba;
Hoje tem   ;Today has;2;1;0;27/10/2016;Itabira, Brasil;
      assisto por ti Carlinhos. A emoção em forma de homem;I watch for thee Carlinhos. The emotion in the form of a man;3;0;0;27/10/2016;;
RT : Fabiane Alcântara AHAZOU com hit da ! Dá pra acreditar que ela tava nervosa? Olha só: http ;RT : Fabiane Alcantara!: with hit ! Can you believe she was nervous? Take a look: http;2;0;6;27/10/2016;;
RT : Priscila Brenner cantando The Scientist na sua audição. Muito maravilhosa! ??  http ;RT : Priscila Brenner cantando The Scientist in his hearing. Very wonderful! ?? http;2;0;47;26/10/2016;São Paulo, Brasil;
RT : O novo crush do Brasil !!! ???   http ;RT : THE new crush from Brazil !!! ??? http;2;0;125;25/10/2016;Larry is Real;
RT : Bora turma!! Dá o play pq hoje é quinta!! The Voice Brasil!!! ????  ó   …;RT : Bora class!! Gives the play coz today is Thursday!! The Voice Brasil!!! ? for sorting me out?? o ...;3;0;53;27/10/2016;guarulhos sp;
      é hjee;is hjee;2;0;0;27/10/2016;Brasil;
      MI AMOR QUE LINDOOOO;IM LOVE AT;2;1;0;27/10/2016;uruguay ;
RT : Segura na minha mão que hoje é dia de  e eu tô MUITO ansioso!!! ? Olha só o que vai rolar: http ;RT : Safe in my hand that today is the day and I'm VERY anxious!!! Can just look at what will roll: http;3;0;38;27/10/2016;;
   http  17 Stunning Pictures That Will Make You Want To Cut Your Hair http ;http 17 Stunning Pictures That Will Make You Want To Cut Your Hair http;2;0;0;27/10/2016;;
Qual eh o melhor tecnico do the voice brasil ??  ;Which is the best the technical the voice brasil ??;4;1;0;27/10/2016;Brasil;
   http  All The Best Deals On The Internet Today http ;http All The Best Deals On The Internet Today http;2;0;0;27/10/2016;;
|????????| ?     Cadê o     ? |????????| ???   || (   ´?` )  || / ??? A gente investiga esse mistério:… http ;|| Where's the ? |????????| ??? || ( ?` ) || / ? The people investigating this mystery:... http;2;25;2;26/10/2016;;
RT : Mesmo depois de cinco temporadas   continua sendo o reality musical mais assistido da TV aberta https /t…;RT : Even after five seasons continues to be the reality musical most-watched TV broadcast https /t...;2;0;18;25/10/2016;;
?  ?  no  ? http  órter  … http ;? ? on ? http órter ... http;2;1;0;27/10/2016;? Araçatuba-SP;
   http  These Are The Four People Killed In The Dreamworld Tragedy http ;http These Are The Four People Killed In The Dreamworld Tragedy http;2;0;0;26/10/2016;;
Hoje tem  SENHOR, obrigado.;Has today LORD, thank you.;3;0;0;27/10/2016;Rio de Janeiro;
RT : Co-me-ça, co-me-ça, co-me-ça!!! ? http ;RT : Co-me-t, co-me-t, co-I-t!!! ? http;2;0;14;27/10/2016;Salvador, Brasil;
RT : Fabiane Alcântara AHAZOU com hit da ! Dá pra acreditar que ela tava nervosa? Olha só: http ;RT : Fabiane Alcantara!: with hit ! Can you believe she was nervous? Take a look: http;2;0;6;27/10/2016;Liberdade, São Paulo;
Hoje tem  goxxxto;Today has goxxxto;2;0;0;27/10/2016;;
   http  Which British Actor Didn't Go To An Elite Private School? http ;http Which the British Actor Didn't Go To An Elite Private School? http;1;0;0;27/10/2016;;
Hoje tem  ????;Today has ?for sorting me out??;2;0;0;27/10/2016;São Carlos, São Paulo;
      ansioso de mais, para que comece logo  <3 <3;looking forward for more to start soon <3 <3;2;0;0;27/10/2016;;
RT : Joana Castanheira fez uma versão toda lindinha de Toxic, da ! ? Olha só que suces http ;RT : Joana Castanheira made a version of the entire poppet of Toxic, of ! Can just look at that suces http;2;0;29;27/10/2016;Lua/chellandmar/dpdas11/5H;
RT : E aí? Numa escala 'técnicos do ' como vocês estão hoje? http ;RT : AND then? On a scale of 'technical' how are you today? http;2;0;51;27/10/2016;;
RT : Bora turma!! Dá o play pq hoje é quinta!! The Voice Brasil!!! ????  ó   …;RT : Bora class!! Gives the play coz today is Thursday!! The Voice Brasil!!! ? for sorting me out?? o ...;3;0;53;27/10/2016;;
RT : Com vocês, a nova revelação do , nossa princesa do vibrato gostoso e da voz… http ;RT : With you, the new revelation , our princess of the vibrato nice and the voice... http;2;0;115;27/10/2016;Rio de Janeiro, Brasil;
    http ;http;2;0;0;27/10/2016;;
RT : Hoje tem  bebê!  Lá em nosso canal do youtube já tem vídeo fresquinho: http  http ;RT : Today is baby! There on our youtube channel already has the video chilled: http;2;0;3;27/10/2016;Brasil;
RT : Pensei que ainda ia ter audições, mas Cláudia milk vai se apresentar, podem tirar da globo ;RT : I Thought I still was going to have auditions, but Claudia milk will perform, you can take the globe;2;0;1;27/10/2016;;
RT : Fabiane Alcântara AHAZOU com hit da ! Dá pra acreditar que ela tava nervosa? Olha só: http ;RT : Fabiane Alcantara!: with hit ! Can you believe she was nervous? Take a look: http;2;0;6;27/10/2016;Brasil;
Kassia Marvila já esperava reação dos técnico 'Imaginava que fossem dizer que minha voz parece de homem' ? ?… http ;Kassia Page already expected reaction of the technical 'know that they say that my voice seems to man' ? ?... http;2;70;2;26/10/2016;;
   http  Holy Shit, "Parks And Rec" May Have Accurately Predicted A Cubs W... http ;http Holy Shit, "Parks And Rec" May Have Accurately Predicted The Cubs W... http;2;0;0;26/10/2016;;
RT : Sensualidade em ritmo latino! Aprenda a coreografia de "Corazón" com a técnica : http ;RT : Sensuality rhythm Latin! Learn the choreography of "Corazón" with the technique : http;2;0;98;26/10/2016;Olinda;
   http  Why Does The "Bake Off" With Mary, Paul, Mel, And Sue Have To End... http ;http Why Does The "Bake Off" With Mary, Paul, Mel And Sue Have To End... http;2;0;0;27/10/2016;;
RT : Bora turma!! Dá o play pq hoje é quinta!! The Voice Brasil!!! ????  ó   …;RT : Bora class!! Gives the play coz today is Thursday!! The Voice Brasil!!! ? for sorting me out?? o ...;3;0;53;27/10/2016;Rio de Janeiro, Brasil;
RT : Hoje tem OQ?  !!!;RT : Today is WHAT? !!!;2;0;1;27/10/2016;World;
RT : .  se emociona,  fica chocado e mais! Veja o que vai rolar no  de hoje: https /…;RT : . if moved, shocked and more! See what you are going to roll in today: https /...;3;0;24;27/10/2016;;
RT : Kassia Marvila já esperava reação dos técnico 'Imaginava que fossem dizer que minha voz parece de homem' ? ? https /…;RT : Kassia Page already expected reaction of the technical 'know that they say that my voice seems to man' ? ? https /...;2;0;2;27/10/2016;Belo Horizonte, Brasil;
Oh darling, it's so sweet, you think you know how crazy, how crazy I am...    ó… http ;Oh darling, it's so sweet, you think you know how crazy, how crazy I am... o... http;3;14;1;25/10/2016;Rio de Janeiro, Brasil;
Ligando pros amigo.... Avisando que hoje tem o melhor programa da tv brasileira. ..   O… http ;Connecting pros friend.... Warning that today it has the best program of the brazilian tv. .. The... http;1;0;0;27/10/2016;Cariacica, Brasil;
  antes do  rs;before the rs;2;0;0;27/10/2016;De São Vicente, SP p/ o Paraná;
   http  What's Your Favorite Road Trip Game? http ;http What's Your Favorite Road Trip Game? http;2;0;0;26/10/2016;;
RT : Joana Castanheira fez uma versão toda lindinha de Toxic, da ! ? Olha só que suces http ;RT : Joana Castanheira made a version of the entire poppet of Toxic, of ! Can just look at that suces http;2;0;29;27/10/2016;;
Num paí que tem Paula Toller, Nando Reis, Caetano e Gil e o Michel Telló ser técnico do  é pedir p n ser assistido. ;In a country that has Paula Toller, Nando Reis, Caetano and Gil and Michel Telló be technical is to ask for p n to be assisted.;3;0;0;26/10/2016;;
   http  Can You Identify These Fruits And Vegetables From A Close-Up? http ;http Can You Identify These Fruits And Vegetables From The Close-Up? http;2;0;0;26/10/2016;;
RT : OLA   TENHO INTERESSE  http ;RT : HELLO I am INTERESTED http;2;0;769;26/10/2016;;
RT : Hoje é o penúltimo dia de audições às cegas. Definam o  em uma palavra até agora. ;RT : Today is the penultimate day of the hearings to the blind. To define a word until now.;2;0;8;27/10/2016;Balneário Camboriú, Brasil;
      3;3;2;0;0;27/10/2016;Brasília, Brasil;
n° 1 tentando entender o que ta acontecendo com minha vida http ;n° 1 trying to understand what ta going on with my life http;1;0;0;27/10/2016;;
RT : .  se emociona,  fica chocado e mais! Veja o que vai rolar no  de hoje: https /…;RT : . if moved, shocked and more! See what you are going to roll in today: https /...;3;0;24;27/10/2016;Campo Grande, Brasil;
RT : Hora de saber quem tá no topo dos vídeos mais vistos no ! ? Olha aí: http  http ;RT : Time to know who's at the top of the most viewed videos in the ! ? Look there: http http;3;0;13;27/10/2016;;
   http  This UK Brand Is Selling Anti-Donald Trump T-Shirts And People Ar... http ;http This UK Brand Is Selling Anti-Donald Trump T-Shirts And People Ar... http;2;0;0;26/10/2016;;
RT : Mesmo depois de cinco temporadas   continua sendo o reality musical mais assistido da TV aberta https /t…;RT : Even after five seasons continues to be the reality musical most-watched TV broadcast https /t...;2;0;18;26/10/2016;;
    CLARO Q VAI ROLAR...MUSICAS !! ASSIM EU ESPERO....E GRANDES REVELACOES !! http ;OF COURSE Q IS GOING TO ROLL...MUSIC !! SO I HOPE....AND LARGE DISCLOSING RATHER !! http;3;0;0;27/10/2016;-22.86686445, -43.295188;
Estamos de olho já já tem ?   http ;We are eyeing already have ? http;2;0;0;27/10/2016;Salvador /Bahêa ;
RT : não queria dizer nada, mas acho que vocês deveriam ver o The Voice hoje ??   ;RT : not wanted to say anything, but I think that you should see the The Voice today ??;2;0;8;27/10/2016;;
Só sei que vou sair daqui na hora do ;I only know that I'm going to get out of here in time;1;0;0;27/10/2016;Ipiabas ;
   http  This Is What We've Learned The Hard Way About Dealing With Crushe... http ;http This Is What We've Learned The Hard Way About Dealing With Crushe... http;2;0;0;26/10/2016;;
   http  Which "Westworld" Character Are You? http ;http Which "Westworld" Character Are You? http;2;0;0;26/10/2016;;
RT : Segura na minha mão que hoje é dia de  e eu tô MUITO ansioso!!! ? Olha só o que vai rolar: http ;RT : Safe in my hand that today is the day and I'm VERY anxious!!! Can just look at what will roll: http;3;0;38;27/10/2016;Rio de Janeiro;
Esse  está show velho ????????;This is the show old can ?can ?can ?can?;2;0;0;27/10/2016;Barão de Cocais, Brasil;
Hoje tem  !!!!! Quem aí tá querendo logo q chegue de noite só pra olhar???? ;Today has !!!!! Those who there're wanting to soon as q reaches of the night just to look????;2;9;0;27/10/2016;;
  ta copiando  ...??? Qm ta copiando qm????;ta copying ...??? Qm ta copying qm????;2;0;0;27/10/2016;;
   http  20 GIFs That Perfectly Sum Up All The Stages Of Going To College http ;http 20 GIFs That Perfectly Sum Up All The Stages Of Going To College http;2;0;0;27/10/2016;;
   vamooos láaa??;try it láaa??;2;0;0;27/10/2016;Belém,pará,Brasil;
      esperando ansiosa;waiting anxious;2;0;0;27/10/2016;Brasília, Brasil;
   http  This Teen Bruised A Rib Trying To Copy A Twitter Meme http ;http This Teen was bruised A Rib Trying To Copy The Twitter Meme http;2;0;0;27/10/2016;;
Daqui a pouco comeca o   quem ai vai assistir tambem ?;Soon begins the who ai is going to attend too ?;2;1;0;27/10/2016;ribeirao preto sp ;
Hoje é dia de   Bebê.;Today is the day Baby.;2;0;0;27/10/2016;;
Acho que não vou conseguir esperar o  começar . Estou com um sono fora do normal .;I think that I'm not going to be able to wait for the start . I am with a good night's sleep is out of the ordinary .;1;0;0;27/10/2016;;
Hoje tem ;Today has;2;0;0;27/10/2016; Porto Velho, Rondônia;
RT : Os novinhos tão sensacionais! E o povo do twitter (?) tá meio bolado com a vida, hahaha! Vem ver: http ;RT : The brand new so great! And the people of twitter (?) on the right half mad with life, hahaha! Come and see: http;2;0;31;27/10/2016;Mato Grosso, Brasil;
   http  16 Everyday Realities For VERY Distracted People http ;http 16 Everyday Realities Are VERY Distracted People ... http;2;0;0;27/10/2016;;
RT : ?? Muito amor envolvido! Vem ver o  cantando a música que fez quando a filha nasceu. ? http ;RT : ?? a Lot of love involved! Come to see the singing the music that he made when his daughter was born. for sorting me out http;1;0;17;26/10/2016;Brasil;
RT :  http ;RT : http;2;0;17;26/10/2016;criciuma ;
RT : Hoje é o penúltimo dia de audições às cegas. Definam o  em uma palavra até agora. ;RT : Today is the penultimate day of the hearings to the blind. To define a word until now.;2;0;8;27/10/2016;;
   http  This Dude Started Cutting People's Hair With A Candle And It's Pr... http ;http This Dude Started Cutting People's Hair With A Candle And It's Pr... http;2;0;0;27/10/2016;;
RT : De volta ao Rio de alma lavada! Porto Alegre foi lindo! ? ? ília   ó…;RT : back to the River of soul washed! Porto Alegre was beautiful! ? ? ilia o...;2;0;1;26/10/2016;São Gonçalo, RJ;
      9;9;2;0;0;27/10/2016;Recife, Brasil;
RT : Descubra por que Bruno Gadiol cantou 'Que Sorte a Nossa' no  ? http  http ;RT : Find out why Bruno Gadiol sang 'Lucky us' in the ? http http;2;0;9;25/10/2016;João Pessoa - PB;
RT :  técnicos fodas! Participantes surreais! E essa platéia?! Como podemos definir a platéia?! ???  …;RT : coaches fucking! Participants surreal! And this audience?! How can we define the audience?! ? can? ...;2;0;15;27/10/2016;Guarulhos, Brasil;
   http  19 Gifts That Will Make Your Daughter Feel Awesome About Herself http ;http 19 Gifts That Will Make Your Daughter Feel Awesome About Herself http;2;0;0;26/10/2016;;
RT : Bricia Helen arrasou cantando Jessie J nas audições as cegas. ??  http ;RT : Bricia Helen razed singing Jessie J in the hearings to the blind. ?? http;1;0;16;27/10/2016;em lugar nenhum;
   http  Jess Mariano Is The Absolute Best Thing About The New "Gilmore Gi... http ;http Jess Mariano Is The Absolute Best Thing About The New "Gilmore Gi... http;2;0;0;27/10/2016;;
   http  18 Big-Ass Cats Who Are Just Giant, Lovable Floofs http ;http 18 Big-Ass Cats Who Are Just Giant, Lovable Floofs http;2;0;0;27/10/2016;;
RT : Cammie acabou de postar essa foto no instagram. http      h…;RT : Cammie has just posted this photo on instagram. http h...;2;0;2;27/10/2016;caçando uns pokemao;
Hoje tem audições às cegas no  e nós somos ! Não percam  aprontando todas na telinha!;Today have auditions blind in the and we are ! Don't miss up all on the big screen!;2;10;8;27/10/2016;Natal/RN;
RT : qnd eu tiro nota boa numa prova que eu nem estudei  http ;RT : hi, I shot a good score on a test that I have not studied http;3;0;1215;27/10/2016;Brazil;
Ansiosa pra ver a surpresa que vc nos preparou pro   Bjs meu rei http ;Anxious to see the surprise that you prepared us pro Bjs my king http;2;0;0;27/10/2016;guarulhos sp;
 ;;0;0;0;27/10/2016;Nova Friburgo, Brasil;
RT : "nossa mas você engordou né?!"  http ;RT : "our but you gained right?!" http;3;0;419;27/10/2016;Manaus, Brasil;
RT : -Preciso te contar uma coisa -O que é? -Tem que ser pessoalmente  http ;RT : -I Need to tell you one thing -what is it? -Must be personally http;3;0;66;26/10/2016;Salvador, Brasil;
Sou mais o ;I am more the;2;1;0;27/10/2016;Brooklyn, NY;
RT : Bora galeraaaaaa! ? Por aqui já estamos idealizando a beleza da foto! ?   http ;RT : Bora galeraaaaaa! ? Here we are already ideating the beauty of the photo! ? http;1;0;39;27/10/2016;Guarulhos, Brasil;
RT : Hora de saber quem tá no topo dos vídeos mais vistos no ! ? Olha aí: http  http ;RT : Time to know who's at the top of the most viewed videos in the ! ? Look there: http http;3;0;13;27/10/2016;guarulhos sp;
RT : Mesmo depois de cinco temporadas   continua sendo o reality musical mais assistido da TV aberta https /t…;RT : Even after five seasons continues to be the reality musical most-watched TV broadcast https /t...;2;0;18;26/10/2016;;
   http  19 Life-Changing Pieces Of Beauty Advice Real People Swear By http ;http 19 Life-Changing Pieces Of Beauty Advice Real People Swear By http;2;0;0;27/10/2016;;
Oun ? http ;Oun ? http;2;0;0;26/10/2016;São Paulo, Brasil;
RT : ;RT :;2;0;2;27/10/2016;;
Então é Ariane no The Voice... Vejo você lá   ;So is Ariane in The Voice... See you there;1;1;0;27/10/2016;São Paulo;
RT : Chegou o hétero cis top da balada sertaneja ;RT : it's the straight cis top da balada sertaneja;2;0;1;27/10/2016;;
