Tweet;Tradução;Sentimento;Favoritos;Retweets;Data;Location;
RT : Boa noite meus queridos.!! Alguém mais aqui tá ansioso pra segunda fase do The Voice Brasil ou só eu!? haha ;RT : Good night my dear.!! Someone else here's looking forward to the second phase of the Voice Brazil or just me!? haha;1;0;11;26/10/2016;;
Melhor apresentação pra começar o dia! Me apaixonei por ele <3 <3 <3    http ;Better presentation to start the day! I fell in love with it <3 <3 <3 http;3;0;0;26/10/2016;Brasil;
RT : Bora turma!! Dá o play pq hoje é quinta!! The Voice Brasil!!! ????  ó   …;RT : Bora class!! Gives the play coz today is Thursday!! The Voice Brasil!!! ? for sorting me out?? o ...;3;0;53;27/10/2016;;
RT Rafah_Musi Anjos meeeus.. se vocês pudessem escolher a próxima música que eu vou cantar no The Voice Brasil, qual seria!?;RT Rafah_Musi Angels meeeus.. if you could choose the next song that I will sing on The Voice Brazil, what would it be!?;1;0;0;26/10/2016;Contato: ZueiraFoda@post.com;
Nigeriano do "The voice Brasil" revela que adiou planos para entrar no reality http ;Nigerian of "The voice Brazil" reveals that it has postponed plans to enter the reality http;3;0;0;27/10/2016;Brazil;
Fim do mistério. Xuxa vai ser porque Ivete Sangalo está vetada pela Globo de comparecer ao Teleton, em função do Th… http ;The end of the mystery. Xuxa will be because Ivete Sangalo is owned and operated by the Globe to attend the Teleton, a function of Th... http;2;3;0;27/10/2016;;
esse   foi    o cara http ;this was the guy http;2;0;0;27/10/2016;São Paulo -  Brasil;
RT : ? assiste the voice brasil ?;RT : ? watch the voice brasil ?;2;0;55;26/10/2016;pensão da tia ruiva ;
  menina você merece esta no the voice Brasil, ae canta muito ????;girl you deserve this in the voice of Brazil, ae sings very ????;1;0;0;27/10/2016;Apenas um Diário, Olaria Rj;
RT : Hoje é quinta feira Hoje é dia do programa da Claudia Leitte Hoje é dia de The Voice Brasil amém!;RT : Today is Thursday Today is day of the program, Claudia Leitte Today is the day of The Voice Brasil, amen!;2;0;7;27/10/2016;São Paulo - SP;
A única vez que achei legal essa música (Crazy) foi em uma batalha do The Voice Brasil 2015 ;The only time that I liked this song (Crazy) was in a battle of the Voice Brasil 2015;1;2;0;26/10/2016;;
RT : Ivete Rainha do The Voice Brasil, as outras vão ter que aceitar. êmioMultishow http ;RT : Ivete Queen of the Voice Brazil, the other will have to accept. êmioMultishow http;2;0;56;26/10/2016;;
No reality musical The Voice Brasil que vai ao ar nesta quinta-feira, dia 27-10-2016, promete ainda mais emoção... http ;In reality musical The Voice Brasil, which will air this Thursday, the day 27-10-2016, promises even more excitement... http;3;0;0;26/10/2016;;
No mais essa mulher aqui do lado acha que ta no the voice Brasil ne pelo amor;The more this woman here side think that ta no the voice Brasil ne by love;1;0;0;26/10/2016;Minas Gerais, Brasil;
RT : Ivete Rainha do The Voice Brasil, as outras vão ter que aceitar. êmioMultishow http ;RT : Ivete Queen of the Voice Brazil, the other will have to accept. êmioMultishow http;2;0;56;25/10/2016;ladygagavoltoupropop;
RT : Muito boa noite depois desse tombamento! http    http ;RT : Very good night after this tipping! http http;3;0;217;26/10/2016;;
Cantora natural de Guarujá do Sul se apresenta hoje a noite no Programa The Voice Brasil...... http ;Singer natural Guarujá do Sul presents tonight on The Voice Brazil...... http;2;0;0;27/10/2016;Pinhalzinho/SC;
The voice americano é taaaaao melhor que o the voice Brasil;The voice of the american is taaaaao better than the voice Brasil;1;3;1;26/10/2016;nem ai;
Nira Duarte canta 'Pra Te Esquecer' http ;Nira Duarte sings 'To make You Forget the' http;2;0;0;27/10/2016;São Paulo -  Brasil;
RT : Ariel tem 20 anos, uma linda voz, e poderá ser a primeira amapaense no The Voice Brasil.;RT : Ariel is 20 years old, a beautiful voice, and you could be the first macapá on The Voice Brazil.;2;0;1;27/10/2016;Macapá;
Anciosa para começar The voice  com os jurados + Amados do Brasil       ;Anciosa to begin The voice with the judges + Beloved of Brazil;2;0;0;27/10/2016;;
The voice Brasil devia ser aos domingos, já estou aqui morto de sono;The voice Brazil should be on Sundays, I have been here for dead sleep;1;0;0;27/10/2016;Recife, Brasil;
RT : Ainda bem que amanhã tem The Voice Brasil... Pq eu sempre me decepciono com o ;RT : tomorrow has The Voice Brazil... because I always me decepciono with the;2;0;19;27/10/2016;Resende - RJ;
RT : Em sua 23ª edição, Prêmio Multishow bate recorde histórico de audiência http ;RT : In its 23rd edition, the Multishow Award hits record-breaking audience http;2;0;1;27/10/2016;RJ;
RT : Ivete Rainha do The Voice Brasil, as outras vão ter que aceitar. êmioMultishow http ;RT : Ivete Queen of the Voice Brazil, the other will have to accept. êmioMultishow http;2;0;56;26/10/2016;Asteroide B612;
RT : Ivete Rainha do The Voice Brasil, as outras vão ter que aceitar. êmioMultishow http ;RT : Ivete Queen of the Voice Brazil, the other will have to accept. êmioMultishow http;2;0;56;26/10/2016;São Paulo, Brasil;
RT : Ivete Rainha do The Voice Brasil, as outras vão ter que aceitar. êmioMultishow http ;RT : Ivete Queen of the Voice Brazil, the other will have to accept. êmioMultishow http;2;0;56;25/10/2016;;
RT : Pra ganhar o X FACTOR não precisa só de voz, se for assim o programa ideal é THE VOICE. Aqui tem q ser artista completo! #…;RT : To win the X FACTOR needs not only voice, if it is thus the ideal program is THE VOICE. Here q has to be an artist full! #...;2;0;84;27/10/2016;Brasil;
RT : Hoje é dia do programa da Claudia Leitte, The Voice Brasil;RT : Today is the day of the program from Claudia Leitte The Voice Brasil;2;0;2;27/10/2016;Rio de Janeiro, Brasil;
Claudia Leitte leva chega pra lá de participante casado no <i>The Voice Brasil</i>  - http   via ;Claudia Leitte takes comes out of participant married in <i>The Voice Brasil</i> - http via;1;0;0;27/10/2016;Salvador, Brasil;
The voice Brasil;The voice Brasil;2;0;1;27/10/2016;Maputo;
Hoje, depois do The Voice Brasil, tem a  no  . Não percam! ???? http ;Today, after The Voice Brazil, has a in . Don't miss! ???? http;2;4;2;27/10/2016;Guarulhos, SP;
Bruno Gadiol canta 'Que Sorte a Nossa' http ;Bruno Gadiol sings 'how Lucky are we' http;2;0;0;27/10/2016;São Paulo -  Brasil;
RT : Hoje é quinta feira Hoje é dia do programa da Claudia Leitte Hoje é dia de The Voice Brasil amém!;RT : Today is Thursday Today is day of the program, Claudia Leitte Today is the day of The Voice Brasil, amen!;2;0;7;27/10/2016;Brejo-Ma;
  o The Voice Brasil não entra nessa pq lá não existe isso de cenário e o próprio palco já é lindo, não tem do q reclamarmos;the Voice Brazil does not enter in this cuz there doesn't exist this scenario and the stage is already beautiful, you do not have the q to complain about;1;0;0;26/10/2016;Brasília, Brasil;
RT : Bora turma!! Dá o play pq hoje é quinta!! The Voice Brasil!!! ????  ó   …;RT : Bora class!! Gives the play coz today is Thursday!! The Voice Brasil!!! ? for sorting me out?? o ...;3;0;53;27/10/2016;;
RT : Bora turma!! Dá o play pq hoje é quinta!! The Voice Brasil!!! ????  ó   …;RT : Bora class!! Gives the play coz today is Thursday!! The Voice Brasil!!! ? for sorting me out?? o ...;3;0;53;27/10/2016;Brasil;
RT : Bora turma!! Dá o play pq hoje é quinta!! The Voice Brasil!!! ????  ó   …;RT : Bora class!! Gives the play coz today is Thursday!! The Voice Brasil!!! ? for sorting me out?? o ...;3;0;53;27/10/2016;Osasco SP;
Em sua 23ª edição, Prêmio Multishow bate recorde histórico de audiência http ;In its 23rd edition, the Multishow Award hits record-breaking audience http;1;1;1;27/10/2016;;
RT : Dançando com  loucamente! http    http ;RT : Dancing with crazy for you! http http;2;0;68;27/10/2016;Guarulhos, Brasil;
RT : Anjos meeeus.. se vocês pudessem escolher a próxima música que eu vou cantar no The Voice Brasil, qual seria!?;RT : Angels meeeus.. if you could choose the next song that I will sing on The Voice Brazil, what would it be!?;1;0;21;26/10/2016;contato.sv@outlook.com;
   eu li q dia 09 não vai ter jogo, vai ter jogo do Brasil dia 10 na quinta, ate The Voice vai ser na quarta! ?;I read q day 09 will not have the game, will get game of the Brazil day 10 in the fifth, until The Voice will be on the fourth! ?;1;3;0;26/10/2016;Brasília, Brasil;
RT : Nigeriano do "The voice Brasil" revela que adiou planos para entrar no reality. http  http ;RT : Nigerian of the "The voice Brazil" reveals that it has postponed plans to enter in reality. http http;2;0;1;27/10/2016;Lavras do Sul/Porto Alegre, RS;
Hoje é dia de The Voice Brasil e Rafinha vai falar daqui a pouco, direto dos Estúdios Globo no Rio de Janeiro,... http ;Today is the day of The Voice Brazil, and Rafinha will be speaking shortly, direct from the Studios Globo in Rio de Janeiro,... http;1;1;0;27/10/2016;BH - MG - Brasil;
to toda arrepiadaaaaaaa...  nunca vai se comparar ao do Brasil.  MELHOR THE VOICE, USA MELHORES PESSOAS ??;to all arrepiadaaaaaaa... will never compare to the one in Brazil. THE BETTER THE VOICE, USES THE BEST PEOPLE CAN?;2;0;0;26/10/2016;100% na sua;
Fui ver o the x factor e os que cantam bem sai e os que cantam mal ficam não entendi, por isso o the voice brasil é melhor;I went to see the x factor and those who sing well and out of those who sing evil are not understood, so the the voice brazil is better;1;0;0;27/10/2016;;
RT : Ivete Rainha do The Voice Brasil, as outras vão ter que aceitar. êmioMultishow http ;RT : Ivete Queen of the Voice Brazil, the other will have to accept. êmioMultishow http;2;0;56;25/10/2016;Brasil;
RT : Eu achava The Voice Brasil ruim. Até ver o X-Factor da Band  - http   via ;RT : I thought The Voice Brasil bad. Until you see the X-Factor of the Band - http via;2;0;12;27/10/2016;São Paulo, SP;
RT : Ivete Rainha do The Voice Brasil, as outras vão ter que aceitar. êmioMultishow http ;RT : Ivete Queen of the Voice Brazil, the other will have to accept. êmioMultishow http;2;0;56;25/10/2016;Rio de Janeiro, Brasil;
  sou mais o "The Voice Brasil" (lê com a voz do comercial) hein kkkkkk;I'm more of the "The Voice Brazil" (read with the voice of the business) huh?;2;0;0;27/10/2016;Jaú, Brasil;
Hj é dia de ver The Voice Brasil e AHS!!!;Today is the day to see The Voice Brazil and AHS!!!;2;0;0;27/10/2016;Brasília, Brasil;
RT : Hoje é dia do programa da Claudia Leitte, The Voice Brasil;RT : Today is the day of the program from Claudia Leitte The Voice Brasil;2;0;2;27/10/2016;;
“The Voice Brasil” eleva a audiência da Globo em SP e no RJ http  http ;“The Voice Brazil” elevates the audience of the Globe in SP and RJ http;3;0;0;26/10/2016;;
The Voice Brasil 27/10/2016 – Audições Às Cegas e mais http ;The Voice Brasil 27/10/2016 – Auditions Blindly and more http;2;0;0;27/10/2016;;
RT : Anjos meeeus.. se vocês pudessem escolher a próxima música que eu vou cantar no The Voice Brasil, qual seria!?;RT : Angels meeeus.. if you could choose the next song that I will sing on The Voice Brazil, what would it be!?;1;0;21;26/10/2016;Lages- SC;
Enfim uma apresentação de tirar o fôlego nesses anos de The Voice Brasil. Lindo demais  "Lilian e Layane";Finally a presentation of breathtaking in these years The Voice Brasil. Too beautiful "Lilian and Layane";4;1;0;27/10/2016;Brasil;
Tamo por aqui! Prepare sua cadeira e bora se divertir!!! The Voice Brasil!!! http ;Tamo here! Prepare your chair and bora and have some fun!!! The Voice Brasil!!! http;3;56;14;27/10/2016;Brasil;
RT : Bora turma!! Dá o play pq hoje é quinta!! The Voice Brasil!!! ????  ó   …;RT : Bora class!! Gives the play coz today is Thursday!! The Voice Brasil!!! ? for sorting me out?? o ...;3;0;53;27/10/2016;Divinopolis MG;
Bora turma!! Dá o play pq hoje é quinta!! The Voice Brasil!!! ????  ó  … http ;Bora class!! Gives the play coz today is Thursday!! The Voice Brasil!!! ? for sorting me out?? o ... http;3;383;53;27/10/2016;Brasil;
Felicidade do dia é saber que após uma noite longa de estudos, vou chegar em casa e ver The Voice Brasil ????;Happiness of the day is knowing that after a long night of studies, I'm going to get home and see The Voice of Brazil can ?can?;2;1;0;27/10/2016;Rio de Janeiro;
Eu ja adoro the voice brasil, mas the voice usa tem meu core;I already love the voice brasil, the voice usa has my core;1;0;0;25/10/2016;Porto Alegre, RS;
RT : Minha porta de entrada pro The Voice Brasil.!!! *-* http ;RT : My port of entry pro The Voice Brasil.!!! *-* http;2;0;63;27/10/2016;onde a má fé não faz morada ;
RT : Esse X Factor Brasil é tipo uma segunda divisão do The Voice.;RT : This X Factor Brazil is like a second division of the Voice.;2;0;55;27/10/2016;Manaus, Brasil;
RT : Esse X Factor Brasil é tipo uma segunda divisão do The Voice.;RT : This X Factor Brazil is like a second division of the Voice.;2;0;55;27/10/2016;;
RT : quer assistir candidato que só canta bem liga no the voice brasil amanhã amores aqui é ;RT : want to watch the candidate who only sings well connects in the voice brazil tomorrow loves, here is;3;0;9;27/10/2016;gotham;
RT : Eu achava The Voice Brasil ruim. Até ver o X-Factor da Band  - http   via ;RT : I thought The Voice Brasil bad. Until you see the X-Factor of the Band - http via;2;0;12;27/10/2016;;
RT : Ivete Sangalo será super técnica no “The Voice Brasil” http  http ;RT : Ivete Sangalo will be super technical in the “The Voice Brazil” the http;2;0;1;27/10/2016;Mariana, Brasil;
RT : Esse X Factor Brasil é tipo uma segunda divisão do The Voice.;RT : This X Factor Brazil is like a second division of the Voice.;2;0;55;27/10/2016;World;
RT : Rapidinhas do dia: “Gravações de novo reino à todo vapor em A Terra Prometida” http  http ;RT : Quickies of the day: “the Recordings of the new kingdom to the whole steam in The Promised Land” ... http;2;0;4;27/10/2016;Goiânia, Brasil;
RT : Boa noite meus queridos.!! Alguém mais aqui tá ansioso pra segunda fase do The Voice Brasil ou só eu!? haha ;RT : Good night my dear.!! Someone else here's looking forward to the second phase of the Voice Brazil or just me!? haha;1;0;11;26/10/2016;Salvador - BA;
RT : Rapidinhas do dia: “Anaju Dorigon é confirmada em Belaventura” http  http ;RT : Quickies of the day: “Anaju Dorigon is confirmed in Belaventura” http http;2;0;3;27/10/2016;;
RT : Esse X Factor Brasil é tipo uma segunda divisão do The Voice.;RT : This X Factor Brazil is like a second division of the Voice.;2;0;55;27/10/2016;;
RT : Ivete Rainha do The Voice Brasil, as outras vão ter que aceitar. êmioMultishow http ;RT : Ivete Queen of the Voice Brazil, the other will have to accept. êmioMultishow http;2;0;56;26/10/2016;;
RT : The voice Brasil;RT : The voice Brasil;2;0;1;27/10/2016;Maputo;
RT : Bora turma!! Dá o play pq hoje é quinta!! The Voice Brasil!!! ????  ó   …;RT : Bora class!! Gives the play coz today is Thursday!! The Voice Brasil!!! ? for sorting me out?? o ...;3;0;53;27/10/2016;Salvador;
expectativa do dia: ver the voice brasil mais tarde;expectation of the day: see the voice brasil later;3;0;0;27/10/2016;São Paulo, Brasil;
RT : Ivete Rainha do The Voice Brasil, as outras vão ter que aceitar. êmioMultishow http ;RT : Ivete Queen of the Voice Brazil, the other will have to accept. êmioMultishow http;2;0;56;26/10/2016;Viçosa, Brasil;
THE VOICE BRASIL http ;THE VOICE BRASIL http;2;0;0;27/10/2016;Ponta Grossa, PR;
  então...não entendo muito dessas coisas,mas parece que o áudio o pessoal compara com o The Voice Brasil.;so...do not understand much of these things,but it seems that the audio staff compares with the The Voice Brazil.;1;0;0;27/10/2016;São Simão;
RT : Rapidinhas do dia: “Audiência do The Voice Brasil ultrapassa temporada anterior” http ;RT : Quickies of the day: “the Audience of the Voice Brazil surpasses the previous season” http;3;0;2;27/10/2016;RJ;
RT : quer assistir candidato que só canta bem liga no the voice brasil amanhã amores aqui é ;RT : want to watch the candidate who only sings well connects in the voice brazil tomorrow loves, here is;3;0;9;27/10/2016;tree hill;
Ivete Rainha do The Voice Brasil, as outras vão ter que aceitar. êmioMultishow http ;Ivete Queen of the Voice Brazil, the other will have to accept. êmioMultishow http;3;59;56;25/10/2016;Nosso grupo no WhatsApp! ?;
RT : ? assiste the voice brasil ?;RT : ? watch the voice brasil ?;2;0;55;26/10/2016;Americana, Brasil;
The Voice Brasil é muito bizarro, as pessoas vão lá e cantam melhor que os jurados;The Voice Brazil is a very bizarre, people go there and they sing better than the judges;1;2;0;26/10/2016;Charqueadas, Rio Grande do Sul;
RT : Esse X Factor Brasil é tipo uma segunda divisão do The Voice.;RT : This X Factor Brazil is like a second division of the Voice.;2;0;55;27/10/2016;Rio de Janeiro, Brasil;
hoje é quinta!! The Voice Brasil!!! http ;today is Thursday!! The Voice Brasil!!! http;2;0;0;27/10/2016;;
Marquei como visto The Voice Brasil - 5x3 - Ep. 5x3 http  ;Marked as seen on The Voice Brazil - 5x3 - Ep. 5x3-http;2;0;0;27/10/2016;Brasil ;
RT : Ivete Rainha do The Voice Brasil, as outras vão ter que aceitar. êmioMultishow http ;RT : Ivete Queen of the Voice Brazil, the other will have to accept. êmioMultishow http;2;0;56;25/10/2016;;
Nigeriano do "The voice Brasil" revela que adiou planos para entrar no reality http ;Nigerian of "The voice Brazil" reveals that it has postponed plans to enter the reality http;3;0;0;27/10/2016;Brazil;
RT : Minhas amigas achando que Whatsapp é The Voice Brasil;RT : My friends thinking that Whatsapp is The Voice Brazil;2;0;1;27/10/2016;Rio de Janeiro, Brasil;
RT : Bora turma!! Dá o play pq hoje é quinta!! The Voice Brasil!!! ????  ó   …;RT : Bora class!! Gives the play coz today is Thursday!! The Voice Brasil!!! ? for sorting me out?? o ...;3;0;53;27/10/2016;Nova Iguaçu, Brasil;
   esse é o melhor programa de talentos musicais, dá de 10 a 0 no the Voice Brasil;this is the best program of musical talents, gives from 10 to 0 on the Voice Brazil;3;0;0;27/10/2016;São Paulo, Brasil;
Hoje tem the voice brasil e aquela esperança de que alguem cante paramore;Today has the voice of brazil and that hope that someone sing paramore;2;1;0;27/10/2016;de baixo da ponte;
RT : Ivete Rainha do The Voice Brasil, as outras vão ter que aceitar. êmioMultishow http ;RT : Ivete Queen of the Voice Brazil, the other will have to accept. êmioMultishow http;2;0;56;25/10/2016;São Paulo, Brasil;
RT : “The Voice Brasil” eleva a audiência da Globo em SP e no RJ http  http ;RT : “The Voice Brasil” elevates the audience of the Globe in SP and RJ http;3;0;1;26/10/2016;Mairinque;
RT : Ivete Rainha do The Voice Brasil, as outras vão ter que aceitar. êmioMultishow http ;RT : Ivete Queen of the Voice Brazil, the other will have to accept. êmioMultishow http;2;0;56;25/10/2016;Cuiabá, Brasil;
Nigeriano do  revela que adiou planos para entrar no reality http  http ;Nigerian reveals that it has postponed plans to enter the reality tv http http;2;4;1;27/10/2016;Porto Alegre/RS;
RT : HOJE TEM THE VOICE BRASIL http ;RT : TODAY HAS THE VOICE BRASIL http;2;0;1;27/10/2016;Brasil;
RT : Esse X Factor Brasil é tipo uma segunda divisão do The Voice.;RT : This X Factor Brazil is like a second division of the Voice.;2;0;55;27/10/2016;;
RT : Ainda bem que amanhã tem The Voice Brasil... Pq eu sempre me decepciono com o ;RT : tomorrow has The Voice Brazil... because I always me decepciono with the;2;0;19;27/10/2016;;
alguém poderia doar uma tv por favor é que eu preciso assistir supermax a lei do amor the voice brasil etc etc;someone could donate a tv please is that I need to watch supermax the law of love the voice brasil etc etc;1;0;0;25/10/2016;Maceió, Brasil;
Tudo pro Miklos tá fazendo história no Brasil, migo nós já tivemos Fama, Ídolos, Jovens Talentos, The Voice, SEJE MENAS ;All pro Miklos're making history in Brazil, migo we already had Fame, Idols, Young Talent, The Voice, SEJE MENAS;1;3;0;27/10/2016;;
RT : Joana Castanheira fez uma versão toda lindinha de Toxic, da ! ? Olha só que suces http ;RT : Joana Castanheira made a version of the entire poppet of Toxic, of ! Can just look at that suces http;2;0;29;27/10/2016;florianópolis, sc;
RT : Nigeriano do "The voice Brasil" revela que adiou planos para entrar no reality http ;RT : Nigerian of the "The voice Brazil" reveals that it has postponed plans to enter the reality http;2;0;2;27/10/2016;PORTO ALEGRE;
Amanhã tem The Voice Brasil ??;Tomorrow has The Voice Brasil ??;2;0;0;26/10/2016;Andaraí, Rio de Janeiro;
RT : Esse X Factor Brasil é tipo uma segunda divisão do The Voice.;RT : This X Factor Brazil is like a second division of the Voice.;2;0;55;27/10/2016;Volta Redonda, Brasil;
RT : Esse X Factor Brasil é tipo uma segunda divisão do The Voice.;RT : This X Factor Brazil is like a second division of the Voice.;2;0;55;27/10/2016;;
RT : Esse X Factor Brasil é tipo uma segunda divisão do The Voice.;RT : This X Factor Brazil is like a second division of the Voice.;2;0;55;27/10/2016;São Januário;
a gente assiste the voice us e x factor uk e aí fica aquela coisa: será que não tem MESMO cantor bom no brasil?;we watch the voice us and the x-factor uk and there is one thing: you will not have the SAME good singer in brazil?;1;0;0;25/10/2016;Goiânia/GO - Brasil;
Hoje é quinta feira Hoje é dia do programa da Claudia Leitte Hoje é dia de The Voice Brasil amém!;Today is Thursday Today is day of the program, Claudia Leitte Today is the day of The Voice Brasil, amen!;3;4;7;27/10/2016;;
RT : Rapidinhas do dia: “Gravações de novo reino à todo vapor em A Terra Prometida” http  http ;RT : Quickies of the day: “the Recordings of the new kingdom to the whole steam in The Promised Land” ... http;2;0;4;27/10/2016;Juiz de Fora;
  Claro Michel sempre! Eu estou ansioso hoje na THE VOICE BRASIL! ó  é o melhor! ??????????;Of course Michel always! I'm looking forward today in THE VOICE BRAZIL! o is the best! ??????????;2;0;0;27/10/2016;Deutschland Duisburg;
Gostei de um vídeo  http  - Edu Santa Fé - The Voice Brasil 2015 (Completo);I liked a video http - Edu Santa fe - The Voice Brazil 2015 (Full);3;0;0;27/10/2016;Brazil ;
RT : Rapidinhas do dia: “Saiba qual a pauta do Câmera Record desta quinta-feira” http  http ;RT : Quickies of the day: “Learn what the agenda of the in Camera Record of this Thursday http http;2;0;3;27/10/2016;Rio de Janeiro, Brasil;
Hj tem The Voice Brasil??;Hj has The Voice Brasil??;2;0;0;27/10/2016;Brasil;
RT : Esse X Factor Brasil é tipo uma segunda divisão do The Voice.;RT : This X Factor Brazil is like a second division of the Voice.;2;0;55;27/10/2016;011;
RT : Esse X Factor Brasil é tipo uma segunda divisão do The Voice.;RT : This X Factor Brazil is like a second division of the Voice.;2;0;55;27/10/2016;Recife-PE;
RT : Nira Duarte, Ex-vocalista da Companhia do Calypso é aprovada no The Voice Brasil http ;RT : Nira Duarte, Ex-lead singer of Company of the Calypso is approved at The Voice Brasil http;2;0;1;26/10/2016;Bahia, Brasil;
RT : Ivete Rainha do The Voice Brasil, as outras vão ter que aceitar. êmioMultishow http ;RT : Ivete Queen of the Voice Brazil, the other will have to accept. êmioMultishow http;2;0;56;26/10/2016;;
RT : Ivete Rainha do The Voice Brasil, as outras vão ter que aceitar. êmioMultishow http ;RT : Ivete Queen of the Voice Brazil, the other will have to accept. êmioMultishow http;2;0;56;26/10/2016;;
RT : Já podemos dizer que essa é a melhor audições às cegas de todas as temporadas de The Voice Brasil? http ;RT : we can Already say that this is the best auditions to the blind of all the seasons of The Voice Brazil? http;2;0;3;26/10/2016;Brasil;
RT : Esse X Factor Brasil é tipo uma segunda divisão do The Voice.;RT : This X Factor Brazil is like a second division of the Voice.;2;0;55;27/10/2016;Manaus, Brasil;
The Voice Brasil 27/10/2016 – Penúltima noite de Audições Às Cegas! http  http ;The Voice Brasil 27/10/2016 – the Penultimate night of Auditions Blindly! http http;3;0;0;27/10/2016;;
The Voice Brasil: Audições Às Cegas e mais http ;The Voice Brazil: Auditions Blindly and more http;2;0;0;27/10/2016;;
Nigeriano do "The voice Brasil" revela que adiou planos para entrar no reality http ;Nigerian of "The voice Brazil" reveals that it has postponed plans to enter the reality http;3;2;2;27/10/2016;Porto Alegre/RS;
RT : There are many reasons to vote for Donald Trump but to save us all from the world's most annoying voice is a big one.  #…;RT : There are many reasons to vote for Donald Trump but to save us all from the world's most annoying voice is the big one. #...;2;0;374;27/10/2016;;
RT : Esse X Factor Brasil é tipo uma segunda divisão do The Voice.;RT : This X Factor Brazil is like a second division of the Voice.;2;0;55;27/10/2016;Das Minas Gerais;
the voice brasil amanhã, não vou perder ;the voice brasil tomorrow, I'm not going to lose;1;0;0;26/10/2016;Brasília, Brasil;
The Voice Brasil: Audições Às Cegas e mais http ;The Voice Brazil: Auditions Blindly and more http;2;0;0;27/10/2016;;
“The Voice Brasil” eleva a audiência da Globo em SP e no RJ http  http ;“The Voice Brazil” elevates the audience of the Globe in SP and RJ http;3;0;0;26/10/2016;Mairinque;
Rapidinhas do dia: “Audiência do The Voice Brasil ultrapassa temporada anterior” http ;Quickies of the day: “the Audience of the Voice Brazil surpasses the previous season” http;3;1;2;27/10/2016;;
RT : Bora turma!! Dá o play pq hoje é quinta!! The Voice Brasil!!! ????  ó   …;RT : Bora class!! Gives the play coz today is Thursday!! The Voice Brasil!!! ? for sorting me out?? o ...;3;0;53;27/10/2016;Santa Catarina ;
RT : Bora turma!! Dá o play pq hoje é quinta!! The Voice Brasil!!! ????  ó   …;RT : Bora class!! Gives the play coz today is Thursday!! The Voice Brasil!!! ? for sorting me out?? o ...;3;0;53;27/10/2016;;
RT : Última audição às cegas do The Voice Brasil hoje. Tudo indica que teremos a cantora amapaense Ariel na telinha da Globo.…;RT : Last hearing to the blind of the Voice Brazil today. Everything indicates that we will have the singer macapá Ariel on the big screen of the Globe....;2;0;5;27/10/2016;macapá;
RT : Bora turma!! Dá o play pq hoje é quinta!! The Voice Brasil!!! ????  ó   …;RT : Bora class!! Gives the play coz today is Thursday!! The Voice Brasil!!! ? for sorting me out?? o ...;3;0;53;27/10/2016;Maceió, Brasil;
RT : Bora turma!! Dá o play pq hoje é quinta!! The Voice Brasil!!! ????  ó   …;RT : Bora class!! Gives the play coz today is Thursday!! The Voice Brasil!!! ? for sorting me out?? o ...;3;0;53;27/10/2016;;
hj tem the voice brasil caralhooooo;hj has the voice brasil caralhooooo;2;0;0;27/10/2016;São Paulo, Brasil;
RT : Ivete Rainha do The Voice Brasil, as outras vão ter que aceitar. êmioMultishow http ;RT : Ivete Queen of the Voice Brazil, the other will have to accept. êmioMultishow http;2;0;56;25/10/2016;;
RT : Brena Gonçalves dedica a participação no  a alguém muito especial! ? Olha que amor: http ;RT : Brena Gonçalves dedicates to the participation in the someone very special! ? Looks that you love: http;2;0;1;25/10/2016;salvador;
Rapidinhas do dia: “Gravações de novo reino à todo vapor em A Terra Prometida” http  http ;Quickies of the day: “the Recordings of the new kingdom to the whole steam in The Promised Land” ... http;2;5;4;27/10/2016;;
RT : Gente, a Nira Duarte arrasou muito! Vocês viram ontem no The Voice Brasil?  http ;RT : the People, the Nira Duarte rocked too! You saw yesterday on The Voice Brazil? http;2;0;5;26/10/2016;Bahia, Brasil;
RT : Esse X Factor Brasil é tipo uma segunda divisão do The Voice.;RT : This X Factor Brazil is like a second division of the Voice.;2;0;55;27/10/2016;;
Fiquei olhando o jogo do inter e me esqueci de olhar o XFactor , que pena em . Amanhã tem the voice BRASIL , quer dizer hoje ??;I was looking at the game of inter, and I forgot to look at the XFactor , what a pity . Tomorrow has the voice BRASIL , want to say today ??;3;2;0;27/10/2016;LordLândia;
RT : Joana Castanheira fez uma versão toda lindinha de Toxic, da ! ? Olha só que suces http ;RT : Joana Castanheira made a version of the entire poppet of Toxic, of ! Can just look at that suces http;2;0;29;27/10/2016;;
RT : Rapidinhas do dia: “Larissa Manoela quer fazer carreira internacional” http  http ;RT : Quickies of the day: “Larissa Manoela want to make an international career” http;2;0;2;27/10/2016;RJ;
RT : ?? Rapidinhas do dia: “Audiência do The Voice Brasil ultrapassa temporada anterior” http ;RT : ?? Quickies of the day: “the Audience of the Voice Brazil surpasses the previous season” http;3;0;1;27/10/2016;RJ;
  que, achei ofensivo sai fora o the voice brasil kkkkk;that, I found the offending leaves off the the voice brazil.;1;1;0;27/10/2016;Blumencity;
gente eu acho que pra o x factor Brasil tomba o the voice Brasil eles tem que fazer a pessoa que ganhar o x factor ficar bem famosa;people I think to the x factor Brazil pelting the voice Brazil, they have to make the person win the x factor, getting as well famous;1;0;0;27/10/2016;paola;
RT : Hoje é dia de The Voice Brasil!!! Bora curtir junto com a gente. http ;RT : Today is the day of The Voice Brazil!!! Bora enjoy along with us. http;2;0;21;27/10/2016;nova-russas;
